article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,fa95a8ce-9242-4fcc-be4b-454cf875abe0,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Evidencev1-Task-2186-DataHunt.csv.gz,True,441e43ab-6be0-4a3a-820d-72f07efee748,3e71a49f-9e5d-4b6c-86f4-83bde869208e,Covid_Evidence2020_03_21,8eab0dab,0,8eab0dab-e8d4-41ea-af54-5dea4d1e6964,"{""answer_text_list"": [""Much less likely""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,fa95a8ce-9242-4fcc-be4b-454cf875abe0,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Evidencev1-Task-2186-DataHunt.csv.gz,True,441e43ab-6be0-4a3a-820d-72f07efee748,0cec4024-3d8c-4264-9b4b-2f1e3634e759,Covid_Evidence2020_03_21,b5c3c5d0,0,b5c3c5d0-4c59-4e26-8996-97cd64e29b93,"{""answer_text_list"": [""No causal claim made""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,fa95a8ce-9242-4fcc-be4b-454cf875abe0,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Evidencev1-Task-2186-DataHunt.csv.gz,True,441e43ab-6be0-4a3a-820d-72f07efee748,989bba48-0ffa-4701-9c8c-e1515d3fe341,Covid_Evidence2020_03_21,d4696215,0,d4696215-f81b-46da-b965-b9377f68e6bb,"{""answer_text_list"": [""5: 50-50""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,fa95a8ce-9242-4fcc-be4b-454cf875abe0,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Evidencev1-Task-2186-DataHunt.csv.gz,True,441e43ab-6be0-4a3a-820d-72f07efee748,5761c342-edc0-4d4c-b34a-6116713c2fed,Covid_Evidence2020_03_21,e2e6a7d3,0,e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,"{""answer_text_list"": [""No, not at all"", ""No, not at all""]}",2,2404,2420,Current estimate
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,fa95a8ce-9242-4fcc-be4b-454cf875abe0,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Evidencev1-Task-2186-DataHunt.csv.gz,True,441e43ab-6be0-4a3a-820d-72f07efee748,5761c342-edc0-4d4c-b34a-6116713c2fed,Covid_Evidence2020_03_21,e2e6a7d3,0,e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,"{""answer_text_list"": [""No, not at all"", ""No, not at all""]}",2,2566,2570,coul
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,fd3d7875-be5d-4283-bf81-fdf68f108c4d,Covid_Evidence2020_03_21,052b997a,0,052b997a-f13c-405d-8fc8-7465208e0b66,"{""answer_text_list"": [""No evidence given""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,40f9ca0f-1d86-4f42-a95b-50e696b4d140,Covid_Evidence2020_03_21,10a1ef0b,0,10a1ef0b-5c49-4826-9f7b-70b435d65710,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,0db7fb6f-4f18-42ab-8e00-e9baba9daad2,Covid_Evidence2020_03_21,1b8f27c0,0,1b8f27c0-91ce-4230-89db-72f6f08af2d8,"{""answer_text_list"": [""Very representative (Also choose this if entire population is examined)""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,cfcd6494-076a-4b54-93c5-d2f66a0b1b11,Covid_Evidence2020_03_21,27ebbcb0,0,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,"{""answer_text_list"": [""No""]}",1,1758,1868,"many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,c0a05a35-41aa-46d7-976e-8f9ecc9f6b9d,Covid_Evidence2020_03_21,5a1fb1f4,0,5a1fb1f4-d8b7-45c0-bce5-7d4c3b91c55f,"{""answer_text_list"": [""Correlation""]}",1,1758,1868,"many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,7f337b2e-1ec9-4d09-a8fc-19efc765589c,Covid_Evidence2020_03_21,62751dbf,0,62751dbf-ff76-49e6-9070-66215389acde,"{""answer_text_list"": [""Somewhat Unlikely""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,f3f13e3b-5102-4257-b5dd-4b28deb4b172,Covid_Evidence2020_03_21,6a8b58aa,0,6a8b58aa-2748-4697-995b-c1a34149f70d,"{""answer_text_list"": [""Somewhat Unlikely""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,b742b153-2045-4b72-bfab-7e56291b99ee,Covid_Evidence2020_03_21,73d7a14a,0,73d7a14a-9ec6-404c-b2b7-a55508af3b76,"{""answer_text_list"": [""General Causation (In general, X causes Y.)""]}",1,1755,1868,"as many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,a9bbcab6-fd8b-4fa3-913f-e55224051120,Covid_Evidence2020_03_21,8eab0dab,0,8eab0dab-e8d4-41ea-af54-5dea4d1e6964,"{""answer_text_list"": [""Much less likely""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,556ccd4e-c8de-4279-920f-11581347f8fe,Covid_Evidence2020_03_21,b5c3c5d0,0,b5c3c5d0-4c59-4e26-8996-97cd64e29b93,"{""answer_text_list"": [""No causal claim made""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,d1917d1c-ae21-42b0-aa50-907b7c392c6d,Covid_Evidence2020_03_21,b893fb09,0,b893fb09-085e-4997-b6b6-c1fd83735056,"{""answer_text_list"": [""8""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,f523bb0f-9137-4e4d-bc0d-751bbfad8b9f,Covid_Evidence2020_03_21,ba2d1638,0,ba2d1638-2509-4ce8-9130-39ea26d1d424,"{""answer_text_list"": [""Cause precedes effect""]}",1,1758,1868,"many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,36461e23-c58f-44d5-bdd3-d8e9ce3b4e79,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2183-DataHunt.csv.gz,True,c5df7dbf-85ef-4935-81a7-c24daa809afe,21a132db-e37d-40ca-8666-6ba69610bc17,Covid_Evidence2020_03_21,e2e6a7d3,0,e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,"{""answer_text_list"": [""No, not at all""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,a1cf403c-d24d-4ca7-9084-3ca3abe976a2,Covid_Evidence2020_03_21,10a1ef0b,0,10a1ef0b-5c49-4826-9f7b-70b435d65710,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,34c51b6f-fdeb-4928-aaca-bcbed6234c4e,Covid_Evidence2020_03_21,27ebbcb0,0,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,"{""answer_text_list"": [""No""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,4d0e63a7-3bbf-4770-9b0e-8f683f47a047,Covid_Evidence2020_03_21,5f82927d,0,5f82927d-95d4-4506-9d68-259aa66fcc69,"{""answer_text_list"": [""Somewhat less likely""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,a4de8a6e-db41-4ffb-b9a4-c98ef26c3eaa,Covid_Evidence2020_03_21,b5c3c5d0,0,b5c3c5d0-4c59-4e26-8996-97cd64e29b93,"{""answer_text_list"": [""No causal claim made""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,d5772889-7a56-4f02-9c1e-7ce8b915e7f8,Covid_Evidence2020_03_21,b893fb09,0,b893fb09-085e-4997-b6b6-c1fd83735056,"{""answer_text_list"": [""8""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,d484da85-cc4b-46fb-bb06-8711fa213500,Covid_Evidence2020_03_21,ba2d1638,0,ba2d1638-2509-4ce8-9130-39ea26d1d424,"{""answer_text_list"": [""Cause precedes effect""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,499d9329-bd22-4040-9211-a27e80fe35c1,Covid_Evidence2020_03_21,c51b597d,0,c51b597d-2d96-4337-affe-b92836a08869,"{""answer_text_list"": [""Experts are cited""]}",0,0,0,
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,786ed989-6703-4ae2-9475-9b509dee91a1,Covid_Evidence2020_03_21,e2e6a7d3,0,e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,"{""answer_text_list"": [""No, not at all"", ""No, not at all""]}",2,1805,1816,As of today
CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,1fdbc90c-3c6f-4aad-841f-d00e706e7d7b,Covid_Evidencev1.IAA,2f1962d8-ff27-4e1b-944d-0ed4a097df63,tua_csv/2020/06/Adj_S_IAA_Covid_Evidencev1-Task-2192-DataHunt.csv.gz,True,5ce23012-9188-4884-a734-eeaf8dc19639,786ed989-6703-4ae2-9475-9b509dee91a1,Covid_Evidence2020_03_21,e2e6a7d3,0,e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,"{""answer_text_list"": [""No, not at all"", ""No, not at all""]}",2,1908,1985,according to data from the European Centre for Disease Prevention and Control
